9.425,9.35695,9.42533
9.45,9.37863,9.44965
9.475,9.40459,9.47498
9.5,9.43141,9.50033
9.525,9.45086,9.5253
9.55,9.47778,9.55005
9.575,9.50361,9.5745
9.6,9.52984,9.59978
9.625,9.5559,9.6247
9.65,9.58301,9.65043
9.675,9.60687,9.67483
9.7,9.63558,9.69943
9.725,9.6652,9.72515
9.75,9.69069,9.75013
9.775,9.71726,9.77493
9.8,9.74542,9.7992
9.825,9.77579,9.8248
9.85,9.80328,9.84965
9.875,9.83342,9.87458
9.9,9.86145,9.90003
9.925,9.89074,9.92565
9.95,9.91756,9.95095
9.975,9.94389,9.97558
10,9.96979,9.9999
10.025,10.0025,10.0245
10.05,10.035,10.0494
10.075,10.0644,10.0756
10.1,10.0958,10.0998
10.125,10.1255,10.125
10.15,10.1587,10.1496
10.175,10.1925,10.1749
10.2,10.2249,10.2
10.225,10.2607,10.2246
10.25,10.2925,10.2493
10.275,10.3263,10.2744
10.3,10.361,10.2993
10.325,10.4003,10.3245
10.35,10.4352,10.3493
10.375,10.4748,10.3745
10.4,10.5091,10.3995
10.425,10.5448,10.4246
10.45,10.5825,10.4496
10.475,10.6184,10.4748
10.5,10.6542,10.4998
10.525,10.694,10.5251
10.55,10.7317,10.5506
10.575,10.7696,10.576
10.6,10.8075,10.6007
10.625,10.8433,10.6258
10.65,10.882,10.6505
10.675,10.9183,10.6757
10.7,10.9564,10.7006
10.725,10.9968,10.7247
10.75,11.0367,10.7502
10.775,11.0783,10.7748
10.8,11.1203,10.8004
10.825,11.1602,10.8251
10.85,11.2033,10.8504
10.875,11.249,10.8749
10.9,11.2919,10.8999
10.925,11.336,10.9251
10.95,11.3814,10.9501
10.975,11.4286,10.9753
11,11.4739,11.0005
11.025,11.5196,11.0259
11.05,11.5667,11.0504
11.075,11.6129,11.0756
11.1,11.6584,11.1007
11.125,11.7068,11.1257
11.15,11.7571,11.1508
11.175,11.808,11.1754
11.2,11.858,11.2005
11.225,11.9081,11.2255
11.25,11.9584,11.2505
11.275,12.0118,11.2756
11.3,12.0669,11.3013
11.325,12.118,11.3263
11.35,12.177,11.3509
11.375,12.2335,11.3757
11.4,12.2875,11.4012
11.425,12.3417,11.4259
11.45,12.4014,11.4514
11.475,12.4583,11.4758
11.5,12.5145,11.5016
11.525,12.5745,11.5264
11.55,12.6358,11.5515
11.575,12.6947,11.5765
11.6,12.7625,11.6013
11.625,12.823,11.6267
11.65,12.8849,11.6517
11.675,12.9503,11.677
11.7,13.0179,11.7018
11.725,13.0827,11.7267
11.75,13.1514,11.7511
11.775,13.2239,11.7763
11.8,13.2954,11.801
11.825,13.3665,11.8263
11.85,13.4342,11.8513
11.875,13.5079,11.8767
11.9,13.5873,11.9019
11.925,13.6611,11.9265
11.95,13.738,11.9515
11.975,13.8147,11.9761
12,13.8965,12.0015
12.025,13.9757,12.0272
12.05,14.0572,12.0525
12.075,14.1401,12.0772
12.1,14.2245,12.102
12.125,14.3095,12.1269
12.15,14.3967,12.1516
12.175,14.4803,12.1768
12.2,14.5763,12.2024
12.225,14.6651,12.2275
12.25,14.755,12.2521
12.275,14.8549,12.2765
12.3,14.9507,12.3006
12.325,15.0507,12.325
12.35,15.1599,12.3503
12.375,15.2671,12.3751
12.4,15.376,12.4
12.425,15.487,12.4244
12.45,15.5976,12.4491
12.475,15.7124,12.4749
12.5,15.828,12.5002
12.525,15.9568,12.5254
12.55,16.0737,12.551
12.575,16.1912,12.5755
12.6,16.3212,12.6005
12.625,16.45,12.6252
12.65,16.5849,12.6502
12.675,16.7233,12.6748
12.7,16.8644,12.6992
12.725,17.0066,12.724
12.75,17.1511,12.7487
12.775,17.3053,12.7736
12.8,17.4566,12.7987
12.825,17.613,12.8239
12.85,17.7727,12.8492
12.875,17.9348,12.8738
12.9,18.0989,12.8992
12.925,18.2783,12.9238
12.95,18.4521,12.9498
12.975,18.6353,12.9746
13,18.8165,12.9997
13.025,18.9974,13.0248
13.05,19.2008,13.0504
13.075,19.4003,13.0754
13.1,19.6079,13.1
13.125,19.8188,13.1255
13.15,20.0328,13.1502
13.175,20.256,13.1752
13.2,20.4913,13.1995
13.225,20.7178,13.2248
13.25,20.959,13.2502
13.275,21.2202,13.2749
13.3,21.4761,13.3002
13.325,21.7357,13.3257
13.35,22.0076,13.3512
13.375,22.2887,13.377
13.4,22.5869,13.4005
13.425,22.8868,13.4263
13.45,23.1914,13.4512
13.475,23.5146,13.4761
13.5,23.8466,13.5012
13.525,24.1799,13.5259
13.55,24.5337,13.5502
13.575,24.8943,13.5749
13.6,25.2649,13.5997
13.625,25.643,13.6246
13.65,26.0451,13.6493
13.675,26.4594,13.6745
13.7,26.8831,13.7001
13.725,27.3171,13.7244
13.75,27.7823,13.7492
13.775,28.2588,13.7738
13.8,28.7589,13.799
13.825,29.2819,13.8235
13.85,29.8171,13.8477
13.875,30.3686,13.8731
13.9,30.9446,13.8978
13.925,31.549,13.9223
13.95,32.1909,13.9473
13.975,32.8498,13.9725
14,33.5505,13.9969
14.025,34.2669,14.0218
14.05,35.018,14.0474
14.075,35.8168,14.0725
14.1,36.6598,14.0972
14.125,37.5458,14.1216
14.15,38.4735,14.1464
14.175,39.4481,14.1711
14.2,40.4689,14.1963
14.225,41.5957,14.2203
14.25,42.793,14.2451
14.275,44.0532,14.2699
14.3,45.4175,14.2943
14.325,46.8249,14.3188
14.35,48.3561,14.3434
14.375,49.9908,14.3682
14.4,51.7734,14.393
14.425,53.6202,14.4175
14.45,55.5824,14.4419
14.475,57.6837,14.4661
14.5,59.9539,14.4896
14.525,62.4021,14.5139
14.55,64.6736,14.5409
14.575,67.3215,14.5639
14.6,70.1003,14.5877
14.625,73.0584,14.6101
14.65,75.9553,14.6329
14.675,79.3521,14.6532
14.7,82.9745,14.6741
14.725,86.7411,14.6944
14.75,90.6532,14.7129
14.775,94.8602,14.7323
14.8,99.385,14.7511
14.825,104.153,14.7684
14.85,108.844,14.7839
14.875,111.679,14.7964
14.9,116,14.8107
14.925,116.035,14.8255
14.95,120.398,14.8372
14.975,125.032,14.8493
15,130.033,14.8604
15.025,135.038,14.874
15.05,139.815,14.8856
15.075,145.033,14.8963
15.1,150.676,14.9057
15.125,156.096,14.9142
15.15,161.586,14.9225
15.175,166.233,14.929
15.2,170.24,14.9337
15.225,173.291,14.9369
15.25,177.864,14.9413
15.275,182.769,14.9458
15.3,184.401,14.9489
15.325,189.165,14.954
